Simpego Home M,192.60,1,1970,1000,2022-04-07,n.v.,63000,9.20,2000, versichert,Hausrat: 82.55,9.20,no promo discount,5 Mio.,500,Privathaftpflicht: 100.85,selceted SB:200,Glasdeckung:Ja
Helvetia Privatkundenversicherung,212.80,2,1970,1000,2022-04-07,5.1,63000,10.10,2000, versichert,Hausrat: 109.20,10.10,no promo discount,5 Mio.,400,Privathaftpflicht: 93.50,selceted SB:200,Glasdeckung:Ja
Simpego Home L,222.45,3,1970,1000,2022-04-07,n.v.,63000,10.65,2000, versichert,Hausrat: 98.75,10.65,no promo discount,5 Mio.,200,Privathaftpflicht: 113.05,selceted SB:200,Glasdeckung:Ja
smile.direct clever,242.00,4,1970,1000,2022-04-07,5,63000,11.50,2000, versichert,Hausrat: 114.70,11.50,no promo discount,5 Mio.,500,Privathaftpflicht: 115.80,selceted SB:200,Glasdeckung:Ja
Die Mobiliar Minima,242.24,5,1970,1000,2022-04-07,5.4,63000,11.54,2000, versichert,Hausrat: versichert,11.54,no promo discount,5 Mio.,400,Privathaftpflicht: versichert,selceted SB:200,Glasdeckung:Ja
smile.direct premium,260.00,6,1970,1000,2022-04-07,5,63000,12.40,2000, versichert,Hausrat: 117.10,12.40,no promo discount,10 Mio.,200,Privathaftpflicht: 130.50,selceted SB:200,Glasdeckung:Ja
Basler Versicherung M,262.40,7,1970,1000,2022-04-07,5,63000,12.50,2000, versichert,Hausrat: versichert,12.50,no promo discount,5 Mio.,200,Privathaftpflicht: versichert,selceted SB:200,Glasdeckung:Ja
AXA SMALL,263.90,8,1970,1000,2022-04-07,5,63000,12.60,2000, versichert,Hausrat: 138.40,12.60,no promo discount,5 Mio.,500,Privathaftpflicht: 112.90,selceted SB:200,Glasdeckung:Ja
Generali Optima,269.60,9,1970,1000,2022-04-07,4.9,63000,12.90,2000, versichert,Hausrat: 137.40,12.90,no promo discount,5 Mio.,200,Privathaftpflicht: 119.30,selceted SB:200,Glasdeckung:Ja
Migros Versicherungen Premium inkl. Cumulus,271.60,10,1970,1000,2022-04-07,n.v.,63000,13.00,2000, versichert,Hausrat: 121.60,13.00,no promo discount,10 Mio.,200,Privathaftpflicht: 137.00,selceted SB:200,Glasdeckung:Ja
Allianz Suisse tailored,284.00,11,1970,1000,2022-04-07,5,63000,13.50,2000, versichert,Hausrat: 133.80,13.50,no promo discount,5 Mio.,200,Privathaftpflicht: 136.70,selceted SB:200,Glasdeckung:Ja
Simpego Home M,190.85,1,1970,1000,2022-04-07,n.v.,63000,9.10,2000, versichert,Hausrat: 80.90,9.10,no promo discount,5 Mio.,500,Privathaftpflicht: 100.85,selceted SB:300,Glasdeckung:Ja
Helvetia Privatkundenversicherung,211.30,2,1970,1000,2022-04-07,5.1,63000,10.10,2000, versichert,Hausrat: 107.70,10.10,no promo discount,5 Mio.,400,Privathaftpflicht: 93.50,selceted SB:300,Glasdeckung:Ja
Simpego Home L,220.70,3,1970,1000,2022-04-07,n.v.,63000,10.55,2000, versichert,Hausrat: 97.10,10.55,no promo discount,5 Mio.,200,Privathaftpflicht: 113.05,selceted SB:300,Glasdeckung:Ja
ELVIA standard,231.70,4,1970,1000,2022-04-07,4.7,63000,11.00,2000, versichert,Hausrat: 107.80,11.00,no promo discount,5 Mio.,300,Privathaftpflicht: 112.90,selceted SB:300,Glasdeckung:Ja
smile.direct clever,242.00,5,1970,1000,2022-04-07,5,63000,11.50,2000, versichert,Hausrat: 114.70,11.50,no promo discount,5 Mio.,500,Privathaftpflicht: 115.80,selceted SB:300,Glasdeckung:Ja
Die Mobiliar Minima,242.24,6,1970,1000,2022-04-07,5.4,63000,11.54,2000, versichert,Hausrat: versichert,11.54,no promo discount,5 Mio.,400,Privathaftpflicht: versichert,selceted SB:300,Glasdeckung:Ja
AXA SMALL,251.00,7,1970,1000,2022-04-07,5,63000,12.00,2000, versichert,Hausrat: 126.10,12.00,no promo discount,5 Mio.,500,Privathaftpflicht: 112.90,selceted SB:300,Glasdeckung:Ja
smile.direct premium,260.00,8,1970,1000,2022-04-07,5,63000,12.40,2000, versichert,Hausrat: 117.10,12.40,no promo discount,10 Mio.,200,Privathaftpflicht: 130.50,selceted SB:300,Glasdeckung:Ja
Basler Versicherung M,262.40,9,1970,1000,2022-04-07,5,63000,12.50,2000, versichert,Hausrat: versichert,12.50,no promo discount,5 Mio.,200,Privathaftpflicht: versichert,selceted SB:300,Glasdeckung:Ja
Generali Optima,269.60,10,1970,1000,2022-04-07,4.9,63000,12.90,2000, versichert,Hausrat: 137.40,12.90,no promo discount,5 Mio.,200,Privathaftpflicht: 119.30,selceted SB:300,Glasdeckung:Ja
Migros Versicherungen Premium inkl. Cumulus,271.60,11,1970,1000,2022-04-07,n.v.,63000,13.00,2000, versichert,Hausrat: 121.60,13.00,no promo discount,10 Mio.,200,Privathaftpflicht: 137.00,selceted SB:300,Glasdeckung:Ja
Simpego Home M,189.45,1,1970,1000,2022-04-07,n.v.,63000,9.00,2000, versichert,Hausrat: 79.60,9.00,no promo discount,5 Mio.,500,Privathaftpflicht: 100.85,selceted SB:400,Glasdeckung:Ja
ELVIA small,205.30,2,1970,1000,2022-04-07,4.7,63000,9.80,2000, versichert,Hausrat: 98.10,9.80,no promo discount,5 Mio.,500,Privathaftpflicht: 97.40,selceted SB:400,Glasdeckung:Ja
Helvetia Privatkundenversicherung,209.60,3,1970,1000,2022-04-07,5.1,63000,10.00,2000, versichert,Hausrat: 106.10,10.00,no promo discount,5 Mio.,400,Privathaftpflicht: 93.50,selceted SB:400,Glasdeckung:Ja
Simpego Home L,219.30,4,1970,1000,2022-04-07,n.v.,63000,10.45,2000, versichert,Hausrat: 95.80,10.45,no promo discount,5 Mio.,200,Privathaftpflicht: 113.05,selceted SB:400,Glasdeckung:Ja
ELVIA standard,231.70,5,1970,1000,2022-04-07,4.7,63000,11.00,2000, versichert,Hausrat: 107.80,11.00,no promo discount,5 Mio.,300,Privathaftpflicht: 112.90,selceted SB:400,Glasdeckung:Ja
Die Mobiliar Minima,234.05,6,1970,1000,2022-04-07,5.4,63000,11.15,2000, versichert,Hausrat: versichert,11.15,no promo discount,5 Mio.,400,Privathaftpflicht: versichert,selceted SB:400,Glasdeckung:Ja
AXA SMALL,238.40,7,1970,1000,2022-04-07,5,63000,11.40,2000, versichert,Hausrat: 114.10,11.40,no promo discount,5 Mio.,500,Privathaftpflicht: 112.90,selceted SB:400,Glasdeckung:Ja
smile.direct clever,242.00,8,1970,1000,2022-04-07,5,63000,11.50,2000, versichert,Hausrat: 114.70,11.50,no promo discount,5 Mio.,500,Privathaftpflicht: 115.80,selceted SB:400,Glasdeckung:Ja
smile.direct premium,260.00,9,1970,1000,2022-04-07,5,63000,12.40,2000, versichert,Hausrat: 117.10,12.40,no promo discount,10 Mio.,200,Privathaftpflicht: 130.50,selceted SB:400,Glasdeckung:Ja
Basler Versicherung M,262.40,10,1970,1000,2022-04-07,5,63000,12.50,2000, versichert,Hausrat: versichert,12.50,no promo discount,5 Mio.,200,Privathaftpflicht: versichert,selceted SB:400,Glasdeckung:Ja
Generali Optima,269.60,11,1970,1000,2022-04-07,4.9,63000,12.90,2000, versichert,Hausrat: 137.40,12.90,no promo discount,5 Mio.,200,Privathaftpflicht: 119.30,selceted SB:400,Glasdeckung:Ja
Simpego Home M,188.30,1,1970,1000,2022-04-07,n.v.,63000,8.95,2000, versichert,Hausrat: 78.50,8.95,no promo discount,5 Mio.,500,Privathaftpflicht: 100.85,selceted SB:500,Glasdeckung:Ja
ELVIA small,205.30,2,1970,1000,2022-04-07,4.7,63000,9.80,2000, versichert,Hausrat: 98.10,9.80,no promo discount,5 Mio.,500,Privathaftpflicht: 97.40,selceted SB:500,Glasdeckung:Ja
Helvetia Privatkundenversicherung,208.10,3,1970,1000,2022-04-07,5.1,63000,9.90,2000, versichert,Hausrat: 104.70,9.90,no promo discount,5 Mio.,400,Privathaftpflicht: 93.50,selceted SB:500,Glasdeckung:Ja
Simpego Home L,218.15,4,1970,1000,2022-04-07,n.v.,63000,10.40,2000, versichert,Hausrat: 94.70,10.40,no promo discount,5 Mio.,200,Privathaftpflicht: 113.05,selceted SB:500,Glasdeckung:Ja
AXA SMALL,225.10,5,1970,1000,2022-04-07,5,63000,10.70,2000, versichert,Hausrat: 101.50,10.70,no promo discount,5 Mio.,500,Privathaftpflicht: 112.90,selceted SB:500,Glasdeckung:Ja
ELVIA standard,231.70,6,1970,1000,2022-04-07,4.7,63000,11.00,2000, versichert,Hausrat: 107.80,11.00,no promo discount,5 Mio.,300,Privathaftpflicht: 112.90,selceted SB:500,Glasdeckung:Ja
Die Mobiliar Minima,234.05,7,1970,1000,2022-04-07,5.4,63000,11.15,2000, versichert,Hausrat: versichert,11.15,no promo discount,5 Mio.,400,Privathaftpflicht: versichert,selceted SB:500,Glasdeckung:Ja
Allianz Suisse skinny,236.90,8,1970,1000,2022-04-07,5,63000,11.30,2000, versichert,Hausrat: 115.20,11.30,no promo discount,5 Mio.,500,Privathaftpflicht: 110.40,selceted SB:500,Glasdeckung:Ja
Migros Versicherungen Premium inkl. Cumulus,238.60,9,1970,1000,2022-04-07,n.v.,63000,11.30,2000, versichert,Hausrat: 109.00,11.30,no promo discount,10 Mio.,500,Privathaftpflicht: 118.30,selceted SB:500,Glasdeckung:Ja
smile.direct clever,241.20,10,1970,1000,2022-04-07,5,63000,11.50,2000, versichert,Hausrat: 113.90,11.50,no promo discount,5 Mio.,500,Privathaftpflicht: 115.80,selceted SB:500,Glasdeckung:Ja
Generali Minima,250.70,11,1970,1000,2022-04-07,4.9,63000,11.90,2000, versichert,Hausrat: 128.20,11.90,no promo discount,5 Mio.,500,Privathaftpflicht: 110.60,selceted SB:500,Glasdeckung:Ja
Simpego Home M,188.30,1,1970,1000,2022-04-07,n.v.,63000,8.95,2000, versichert,Hausrat: 78.50,8.95,no promo discount,5 Mio.,500,Privathaftpflicht: 100.85,selceted SB:Alle Selbstbehalte,Glasdeckung:Nein
ELVIA small,205.30,2,1970,1000,2022-04-07,4.7,63000,9.80,2000, versichert,Hausrat: 98.10,9.80,no promo discount,5 Mio.,500,Privathaftpflicht: 97.40,selceted SB:Alle Selbstbehalte,Glasdeckung:Nein
Helvetia Privatkundenversicherung,209.60,3,1970,1000,2022-04-07,5.1,63000,10.00,2000, versichert,Hausrat: 106.10,10.00,no promo discount,5 Mio.,400,Privathaftpflicht: 93.50,selceted SB:Alle Selbstbehalte,Glasdeckung:Nein
Simpego Home L,222.45,4,1970,1000,2022-04-07,n.v.,63000,10.65,2000, versichert,Hausrat: 98.75,10.65,no promo discount,5 Mio.,200,Privathaftpflicht: 113.05,selceted SB:Alle Selbstbehalte,Glasdeckung:Nein
AXA SMALL,225.10,5,1970,1000,2022-04-07,5,63000,10.70,2000, versichert,Hausrat: 101.50,10.70,no promo discount,5 Mio.,500,Privathaftpflicht: 112.90,selceted SB:Alle Selbstbehalte,Glasdeckung:Nein
ELVIA standard,231.70,6,1970,1000,2022-04-07,4.7,63000,11.00,2000, versichert,Hausrat: 107.80,11.00,no promo discount,5 Mio.,300,Privathaftpflicht: 112.90,selceted SB:Alle Selbstbehalte,Glasdeckung:Nein
Die Mobiliar Minima,234.05,7,1970,1000,2022-04-07,5.4,63000,11.15,2000, versichert,Hausrat: versichert,11.15,no promo discount,5 Mio.,400,Privathaftpflicht: versichert,selceted SB:Alle Selbstbehalte,Glasdeckung:Nein
Allianz Suisse skinny,236.90,8,1970,1000,2022-04-07,5,63000,11.30,2000, versichert,Hausrat: 115.20,11.30,no promo discount,5 Mio.,500,Privathaftpflicht: 110.40,selceted SB:Alle Selbstbehalte,Glasdeckung:Nein
Migros Versicherungen Premium inkl. Cumulus,238.60,9,1970,1000,2022-04-07,n.v.,63000,11.30,2000, versichert,Hausrat: 109.00,11.30,no promo discount,10 Mio.,500,Privathaftpflicht: 118.30,selceted SB:Alle Selbstbehalte,Glasdeckung:Nein
smile.direct clever,241.20,10,1970,1000,2022-04-07,5,63000,11.50,2000, versichert,Hausrat: 113.90,11.50,no promo discount,5 Mio.,500,Privathaftpflicht: 115.80,selceted SB:Alle Selbstbehalte,Glasdeckung:Nein
Generali Minima,250.70,11,1970,1000,2022-04-07,4.9,63000,11.90,2000, versichert,Hausrat: 128.20,11.90,no promo discount,5 Mio.,500,Privathaftpflicht: 110.60,selceted SB:Alle Selbstbehalte,Glasdeckung:Nein
Simpego Home M,209.70,1,1970,1000,2022-04-07,n.v.,63000,10.00,2000, versichert,Hausrat: 98.85,10.00,no promo discount,5 Mio.,500,Privathaftpflicht: 100.85,selceted SB:0,Glasdeckung:Nein
Simpego Home L,239.55,2,1970,1000,2022-04-07,n.v.,63000,11.45,2000, versichert,Hausrat: 115.05,11.45,no promo discount,5 Mio.,200,Privathaftpflicht: 113.05,selceted SB:0,Glasdeckung:Nein
Simpego Home XL,315.05,3,1970,1000,2022-04-07,n.v.,63000,15.10,2000, versichert,Hausrat: 118.20,15.10,no promo discount,5 Mio.,0,Privathaftpflicht: 181.75,selceted SB:0,Glasdeckung:Nein
Basler Versicherung S,188.70,4,1970,1000,2022-04-07,5,63000,9.00,1000, versichert,Hausrat: versichert,9.00,no promo discount,5 Mio.,500,Privathaftpflicht: versichert,selceted SB:0,Glasdeckung:Nein
ELVIA small,205.30,5,1970,1000,2022-04-07,4.7,63000,9.80,2000, versichert,Hausrat: 98.10,9.80,no promo discount,5 Mio.,500,Privathaftpflicht: 97.40,selceted SB:0,Glasdeckung:Nein
Helvetia Privatkundenversicherung,213.60,6,1970,1000,2022-04-07,5.1,63000,10.20,2000, versichert,Hausrat: 109.90,10.20,no promo discount,5 Mio.,400,Privathaftpflicht: 93.50,selceted SB:0,Glasdeckung:Nein
ELVIA standard,231.70,7,1970,1000,2022-04-07,4.7,63000,11.00,2000, versichert,Hausrat: 107.80,11.00,no promo discount,5 Mio.,300,Privathaftpflicht: 112.90,selceted SB:0,Glasdeckung:Nein
Die Mobiliar Minima,234.05,8,1970,1000,2022-04-07,5.4,63000,11.15,2000, versichert,Hausrat: versichert,11.15,no promo discount,5 Mio.,400,Privathaftpflicht: versichert,selceted SB:0,Glasdeckung:Nein
Allianz Suisse skinny,236.90,9,1970,1000,2022-04-07,5,63000,11.30,2000, versichert,Hausrat: 115.20,11.30,no promo discount,5 Mio.,500,Privathaftpflicht: 110.40,selceted SB:0,Glasdeckung:Nein
smile.direct clever,244.60,10,1970,1000,2022-04-07,5,63000,11.70,2000, versichert,Hausrat: 117.10,11.70,no promo discount,5 Mio.,500,Privathaftpflicht: 115.80,selceted SB:0,Glasdeckung:Nein
Generali Minima,250.70,11,1970,1000,2022-04-07,4.9,63000,11.90,2000, versichert,Hausrat: 128.20,11.90,no promo discount,5 Mio.,500,Privathaftpflicht: 110.60,selceted SB:0,Glasdeckung:Nein
Simpego Home M,192.60,1,1970,1000,2022-04-07,n.v.,63000,9.20,2000, versichert,Hausrat: 82.55,9.20,no promo discount,5 Mio.,500,Privathaftpflicht: 100.85,selceted SB:200,Glasdeckung:Nein
Helvetia Privatkundenversicherung,212.80,2,1970,1000,2022-04-07,5.1,63000,10.10,2000, versichert,Hausrat: 109.20,10.10,no promo discount,5 Mio.,400,Privathaftpflicht: 93.50,selceted SB:200,Glasdeckung:Nein
Simpego Home L,222.45,3,1970,1000,2022-04-07,n.v.,63000,10.65,2000, versichert,Hausrat: 98.75,10.65,no promo discount,5 Mio.,200,Privathaftpflicht: 113.05,selceted SB:200,Glasdeckung:Nein
smile.direct clever,242.00,4,1970,1000,2022-04-07,5,63000,11.50,2000, versichert,Hausrat: 114.70,11.50,no promo discount,5 Mio.,500,Privathaftpflicht: 115.80,selceted SB:200,Glasdeckung:Nein
Die Mobiliar Minima,242.24,5,1970,1000,2022-04-07,5.4,63000,11.54,2000, versichert,Hausrat: versichert,11.54,no promo discount,5 Mio.,400,Privathaftpflicht: versichert,selceted SB:200,Glasdeckung:Nein
smile.direct premium,260.00,6,1970,1000,2022-04-07,5,63000,12.40,2000, versichert,Hausrat: 117.10,12.40,no promo discount,10 Mio.,200,Privathaftpflicht: 130.50,selceted SB:200,Glasdeckung:Nein
Basler Versicherung M,262.40,7,1970,1000,2022-04-07,5,63000,12.50,2000, versichert,Hausrat: versichert,12.50,no promo discount,5 Mio.,200,Privathaftpflicht: versichert,selceted SB:200,Glasdeckung:Nein
AXA SMALL,263.90,8,1970,1000,2022-04-07,5,63000,12.60,2000, versichert,Hausrat: 138.40,12.60,no promo discount,5 Mio.,500,Privathaftpflicht: 112.90,selceted SB:200,Glasdeckung:Nein
Generali Optima,269.60,9,1970,1000,2022-04-07,4.9,63000,12.90,2000, versichert,Hausrat: 137.40,12.90,no promo discount,5 Mio.,200,Privathaftpflicht: 119.30,selceted SB:200,Glasdeckung:Nein
Migros Versicherungen Premium inkl. Cumulus,271.60,10,1970,1000,2022-04-07,n.v.,63000,13.00,2000, versichert,Hausrat: 121.60,13.00,no promo discount,10 Mio.,200,Privathaftpflicht: 137.00,selceted SB:200,Glasdeckung:Nein
Allianz Suisse tailored,284.00,11,1970,1000,2022-04-07,5,63000,13.50,2000, versichert,Hausrat: 133.80,13.50,no promo discount,5 Mio.,200,Privathaftpflicht: 136.70,selceted SB:200,Glasdeckung:Nein
Simpego Home M,190.85,1,1970,1000,2022-04-07,n.v.,63000,9.10,2000, versichert,Hausrat: 80.90,9.10,no promo discount,5 Mio.,500,Privathaftpflicht: 100.85,selceted SB:300,Glasdeckung:Nein
Helvetia Privatkundenversicherung,211.30,2,1970,1000,2022-04-07,5.1,63000,10.10,2000, versichert,Hausrat: 107.70,10.10,no promo discount,5 Mio.,400,Privathaftpflicht: 93.50,selceted SB:300,Glasdeckung:Nein
Simpego Home L,220.70,3,1970,1000,2022-04-07,n.v.,63000,10.55,2000, versichert,Hausrat: 97.10,10.55,no promo discount,5 Mio.,200,Privathaftpflicht: 113.05,selceted SB:300,Glasdeckung:Nein
ELVIA standard,231.70,4,1970,1000,2022-04-07,4.7,63000,11.00,2000, versichert,Hausrat: 107.80,11.00,no promo discount,5 Mio.,300,Privathaftpflicht: 112.90,selceted SB:300,Glasdeckung:Nein
smile.direct clever,242.00,5,1970,1000,2022-04-07,5,63000,11.50,2000, versichert,Hausrat: 114.70,11.50,no promo discount,5 Mio.,500,Privathaftpflicht: 115.80,selceted SB:300,Glasdeckung:Nein
Die Mobiliar Minima,242.24,6,1970,1000,2022-04-07,5.4,63000,11.54,2000, versichert,Hausrat: versichert,11.54,no promo discount,5 Mio.,400,Privathaftpflicht: versichert,selceted SB:300,Glasdeckung:Nein
AXA SMALL,251.00,7,1970,1000,2022-04-07,5,63000,12.00,2000, versichert,Hausrat: 126.10,12.00,no promo discount,5 Mio.,500,Privathaftpflicht: 112.90,selceted SB:300,Glasdeckung:Nein
smile.direct premium,260.00,8,1970,1000,2022-04-07,5,63000,12.40,2000, versichert,Hausrat: 117.10,12.40,no promo discount,10 Mio.,200,Privathaftpflicht: 130.50,selceted SB:300,Glasdeckung:Nein
Basler Versicherung M,262.40,9,1970,1000,2022-04-07,5,63000,12.50,2000, versichert,Hausrat: versichert,12.50,no promo discount,5 Mio.,200,Privathaftpflicht: versichert,selceted SB:300,Glasdeckung:Nein
Generali Optima,269.60,10,1970,1000,2022-04-07,4.9,63000,12.90,2000, versichert,Hausrat: 137.40,12.90,no promo discount,5 Mio.,200,Privathaftpflicht: 119.30,selceted SB:300,Glasdeckung:Nein
Migros Versicherungen Premium inkl. Cumulus,271.60,11,1970,1000,2022-04-07,n.v.,63000,13.00,2000, versichert,Hausrat: 121.60,13.00,no promo discount,10 Mio.,200,Privathaftpflicht: 137.00,selceted SB:300,Glasdeckung:Nein
Simpego Home M,189.45,1,1970,1000,2022-04-07,n.v.,63000,9.00,2000, versichert,Hausrat: 79.60,9.00,no promo discount,5 Mio.,500,Privathaftpflicht: 100.85,selceted SB:400,Glasdeckung:Nein
ELVIA small,205.30,2,1970,1000,2022-04-07,4.7,63000,9.80,2000, versichert,Hausrat: 98.10,9.80,no promo discount,5 Mio.,500,Privathaftpflicht: 97.40,selceted SB:400,Glasdeckung:Nein
Helvetia Privatkundenversicherung,209.60,3,1970,1000,2022-04-07,5.1,63000,10.00,2000, versichert,Hausrat: 106.10,10.00,no promo discount,5 Mio.,400,Privathaftpflicht: 93.50,selceted SB:400,Glasdeckung:Nein
Simpego Home L,219.30,4,1970,1000,2022-04-07,n.v.,63000,10.45,2000, versichert,Hausrat: 95.80,10.45,no promo discount,5 Mio.,200,Privathaftpflicht: 113.05,selceted SB:400,Glasdeckung:Nein
ELVIA standard,231.70,5,1970,1000,2022-04-07,4.7,63000,11.00,2000, versichert,Hausrat: 107.80,11.00,no promo discount,5 Mio.,300,Privathaftpflicht: 112.90,selceted SB:400,Glasdeckung:Nein
Die Mobiliar Minima,234.05,6,1970,1000,2022-04-07,5.4,63000,11.15,2000, versichert,Hausrat: versichert,11.15,no promo discount,5 Mio.,400,Privathaftpflicht: versichert,selceted SB:400,Glasdeckung:Nein
AXA SMALL,238.40,7,1970,1000,2022-04-07,5,63000,11.40,2000, versichert,Hausrat: 114.10,11.40,no promo discount,5 Mio.,500,Privathaftpflicht: 112.90,selceted SB:400,Glasdeckung:Nein
smile.direct clever,242.00,8,1970,1000,2022-04-07,5,63000,11.50,2000, versichert,Hausrat: 114.70,11.50,no promo discount,5 Mio.,500,Privathaftpflicht: 115.80,selceted SB:400,Glasdeckung:Nein
smile.direct premium,260.00,9,1970,1000,2022-04-07,5,63000,12.40,2000, versichert,Hausrat: 117.10,12.40,no promo discount,10 Mio.,200,Privathaftpflicht: 130.50,selceted SB:400,Glasdeckung:Nein
Basler Versicherung M,262.40,10,1970,1000,2022-04-07,5,63000,12.50,2000, versichert,Hausrat: versichert,12.50,no promo discount,5 Mio.,200,Privathaftpflicht: versichert,selceted SB:400,Glasdeckung:Nein
Generali Optima,269.60,11,1970,1000,2022-04-07,4.9,63000,12.90,2000, versichert,Hausrat: 137.40,12.90,no promo discount,5 Mio.,200,Privathaftpflicht: 119.30,selceted SB:400,Glasdeckung:Nein
Simpego Home M,188.30,1,1970,1000,2022-04-07,n.v.,63000,8.95,2000, versichert,Hausrat: 78.50,8.95,no promo discount,5 Mio.,500,Privathaftpflicht: 100.85,selceted SB:500,Glasdeckung:Nein
ELVIA small,205.30,2,1970,1000,2022-04-07,4.7,63000,9.80,2000, versichert,Hausrat: 98.10,9.80,no promo discount,5 Mio.,500,Privathaftpflicht: 97.40,selceted SB:500,Glasdeckung:Nein
Helvetia Privatkundenversicherung,208.10,3,1970,1000,2022-04-07,5.1,63000,9.90,2000, versichert,Hausrat: 104.70,9.90,no promo discount,5 Mio.,400,Privathaftpflicht: 93.50,selceted SB:500,Glasdeckung:Nein
Simpego Home L,218.15,4,1970,1000,2022-04-07,n.v.,63000,10.40,2000, versichert,Hausrat: 94.70,10.40,no promo discount,5 Mio.,200,Privathaftpflicht: 113.05,selceted SB:500,Glasdeckung:Nein
AXA SMALL,225.10,5,1970,1000,2022-04-07,5,63000,10.70,2000, versichert,Hausrat: 101.50,10.70,no promo discount,5 Mio.,500,Privathaftpflicht: 112.90,selceted SB:500,Glasdeckung:Nein
ELVIA standard,231.70,6,1970,1000,2022-04-07,4.7,63000,11.00,2000, versichert,Hausrat: 107.80,11.00,no promo discount,5 Mio.,300,Privathaftpflicht: 112.90,selceted SB:500,Glasdeckung:Nein
Die Mobiliar Minima,234.05,7,1970,1000,2022-04-07,5.4,63000,11.15,2000, versichert,Hausrat: versichert,11.15,no promo discount,5 Mio.,400,Privathaftpflicht: versichert,selceted SB:500,Glasdeckung:Nein
Allianz Suisse skinny,236.90,8,1970,1000,2022-04-07,5,63000,11.30,2000, versichert,Hausrat: 115.20,11.30,no promo discount,5 Mio.,500,Privathaftpflicht: 110.40,selceted SB:500,Glasdeckung:Nein
Migros Versicherungen Premium inkl. Cumulus,238.60,9,1970,1000,2022-04-07,n.v.,63000,11.30,2000, versichert,Hausrat: 109.00,11.30,no promo discount,10 Mio.,500,Privathaftpflicht: 118.30,selceted SB:500,Glasdeckung:Nein
smile.direct clever,241.20,10,1970,1000,2022-04-07,5,63000,11.50,2000, versichert,Hausrat: 113.90,11.50,no promo discount,5 Mio.,500,Privathaftpflicht: 115.80,selceted SB:500,Glasdeckung:Nein
Generali Minima,250.70,11,1970,1000,2022-04-07,4.9,63000,11.90,2000, versichert,Hausrat: 128.20,11.90,no promo discount,5 Mio.,500,Privathaftpflicht: 110.60,selceted SB:500,Glasdeckung:Nein
Simpego Home M,224.70,1,1980,8303,2022-04-07,n.v.,63000,13.65,2000, versichert,Hausrat: 110.20,13.65,no promo discount,5 Mio.,500,Privathaftpflicht: 100.85,selceted SB:Alle Selbstbehalte,Glasdeckung:Ja
ELVIA small,231.10,2,1980,8303,2022-04-07,4.7,63000,27.30,2000, versichert,Hausrat: 106.40,27.30,no promo discount,5 Mio.,500,Privathaftpflicht: 97.40,selceted SB:Alle Selbstbehalte,Glasdeckung:Ja
smile.direct clever,243.20,3,1980,8303,2022-04-07,5,63000,11.60,2000, versichert,Hausrat: 115.80,11.60,no promo discount,5 Mio.,500,Privathaftpflicht: 115.80,selceted SB:Alle Selbstbehalte,Glasdeckung:Ja
AXA SMALL,247.30,4,1980,8303,2022-04-07,5,63000,11.80,2000, versichert,Hausrat: 122.60,11.80,no promo discount,5 Mio.,500,Privathaftpflicht: 112.90,selceted SB:Alle Selbstbehalte,Glasdeckung:Ja
Helvetia Privatkundenversicherung,251.80,5,1980,8303,2022-04-07,5.1,63000,15.00,2000, versichert,Hausrat: 143.30,15.00,no promo discount,5 Mio.,400,Privathaftpflicht: 93.50,selceted SB:Alle Selbstbehalte,Glasdeckung:Ja
ELVIA standard,257.80,6,1980,8303,2022-04-07,4.7,63000,28.60,2000, versichert,Hausrat: 116.30,28.60,no promo discount,5 Mio.,300,Privathaftpflicht: 112.90,selceted SB:Alle Selbstbehalte,Glasdeckung:Ja
Generali Minima,266.20,7,1980,8303,2022-04-07,4.9,63000,12.60,2000, versichert,Hausrat: 143.00,12.60,no promo discount,5 Mio.,500,Privathaftpflicht: 110.60,selceted SB:Alle Selbstbehalte,Glasdeckung:Ja
Simpego Home L,267.25,8,1980,8303,2022-04-07,n.v.,63000,15.85,2000, versichert,Hausrat: 138.35,15.85,no promo discount,5 Mio.,200,Privathaftpflicht: 113.05,selceted SB:Alle Selbstbehalte,Glasdeckung:Ja
smile.direct premium,268.40,9,1980,8303,2022-04-07,5,63000,12.80,2000, versichert,Hausrat: 125.10,12.80,no promo discount,10 Mio.,200,Privathaftpflicht: 130.50,selceted SB:Alle Selbstbehalte,Glasdeckung:Ja
Die Mobiliar Minima,277.31,10,1980,8303,2022-04-07,5.4,63000,13.21,2000, versichert,Hausrat: versichert,13.21,no promo discount,5 Mio.,400,Privathaftpflicht: versichert,selceted SB:Alle Selbstbehalte,Glasdeckung:Ja
Migros Versicherungen Premium inkl. Cumulus,279.10,11,1980,8303,2022-04-07,n.v.,63000,13.20,2000, versichert,Hausrat: 147.60,13.20,no promo discount,10 Mio.,500,Privathaftpflicht: 118.30,selceted SB:Alle Selbstbehalte,Glasdeckung:Ja
Simpego Home M,249.25,1,1980,8303,2022-04-07,n.v.,63000,14.85,2000, versichert,Hausrat: 133.55,14.85,no promo discount,5 Mio.,500,Privathaftpflicht: 100.85,selceted SB:0,Glasdeckung:Ja
Simpego Home L,286.45,2,1980,8303,2022-04-07,n.v.,63000,16.75,2000, versichert,Hausrat: 156.65,16.75,no promo discount,5 Mio.,200,Privathaftpflicht: 113.05,selceted SB:0,Glasdeckung:Ja
